tender_id,client,category,estimated_value_omr,competitor_count,margin_percent,icv_score,omanization_percent,won
OM-HIST-25862,PDO,Construction,338981,9,5.64,34.87,91.13,1
OM-HIST-25863,OQ,Construction,746973,2,22.3,29.6,86.51,1
OM-HIST-25864,Ministry of Health,Construction,771115,8,9.42,57.09,41.85,1
OM-HIST-25865,PDO,IT Services,113514,8,5.78,16.43,90.6,0
OM-HIST-25866,Ministry of Transport,Electrical Substation,37195,14,27.19,57.97,37.88,0
OM-HIST-25867,Royal Oman Police,Oil & Gas Infrastructure,48308,13,8.53,59.49,87.6,0
OM-HIST-25868,Ministry of Transport,Electrical Substation,117197,15,5.1,42.47,68.32,0
OM-HIST-25869,Nama Group,Oil & Gas Infrastructure,108595,15,21.67,42.68,33.18,0
OM-HIST-25870,Nama Group,IT Services,487084,9,25.71,43.34,64.28,0
OM-HIST-25871,Royal Oman Police,Medical Supplies,415751,9,18.95,34.55,62.22,1
OM-HIST-25872,OQ,Construction,269895,12,22.66,16.71,55.07,0
OM-HIST-25873,Royal Oman Police,Oil & Gas Infrastructure,6187977,3,21.9,31.34,72.64,0
OM-HIST-25874,Nama Group,Electrical Substation,321596,6,18.02,58.21,59.22,1
OM-HIST-25875,PDO,Medical Supplies,202829,7,16.71,49.91,74.58,0
OM-HIST-25876,PDO,IT Services,369858,4,6.11,53.27,88.6,1
OM-HIST-25877,Ministry of Transport,IT Services,79696,7,17.04,52.77,77.41,0
OM-HIST-25878,PDO,Electrical Substation,582353,14,13.47,36.53,73.56,0
OM-HIST-25879,Nama Group,Oil & Gas Infrastructure,1322317,2,19.88,15.29,60.35,1
OM-HIST-25880,PDO,Medical Supplies,106690,8,24.17,19.46,65.19,0
OM-HIST-25881,PDO,Oil & Gas Infrastructure,222991,9,26.81,23.11,59.2,0
OM-HIST-25882,Ministry of Transport,Electrical Substation,476684,9,23.22,28.69,94.02,0
OM-HIST-25883,Nama Group,Construction,41903,12,21.5,20.81,45.29,1
OM-HIST-25884,Royal Oman Police,Medical Supplies,73070,11,19.09,16.21,52.79,0
OM-HIST-25885,PDO,Oil & Gas Infrastructure,361556,11,11.0,44.85,87.98,1
OM-HIST-25886,Nama Group,Medical Supplies,130004,3,9.46,50.49,37.28,1
OM-HIST-25887,OQ,Electrical Substation,144605,11,22.26,20.54,45.53,1
OM-HIST-25888,Royal Oman Police,Oil & Gas Infrastructure,538329,5,27.94,33.92,44.09,0
OM-HIST-25889,OQ,Electrical Substation,131021,10,8.98,49.89,77.04,1
OM-HIST-25890,Nama Group,IT Services,355826,5,14.88,26.57,57.53,1
OM-HIST-25891,Nama Group,IT Services,275961,11,25.27,48.78,92.15,0
OM-HIST-25892,PDO,Medical Supplies,48644,3,8.41,37.93,56.21,1
OM-HIST-25893,Ministry of Transport,Medical Supplies,36784,5,13.71,28.42,59.38,0
OM-HIST-25894,Royal Oman Police,IT Services,93440,14,8.83,38.95,35.38,0
OM-HIST-25895,Ministry of Health,Medical Supplies,215429,8,15.07,56.64,81.56,1
OM-HIST-25896,Nama Group,Construction,2916953,12,26.64,52.2,54.28,0
OM-HIST-25897,PDO,Oil & Gas Infrastructure,27897,7,14.77,34.12,72.91,0
OM-HIST-25898,Ministry of Transport,Medical Supplies,80641,3,18.76,20.19,89.45,0
OM-HIST-25899,OQ,IT Services,138549,6,24.22,20.32,46.1,0
OM-HIST-25900,Ministry of Health,Oil & Gas Infrastructure,427999,3,25.7,34.75,32.06,0
OM-HIST-25901,PDO,Electrical Substation,27017,4,6.5,23.58,32.25,1
OM-HIST-25902,Ministry of Transport,Electrical Substation,652466,11,26.05,28.66,71.84,0
OM-HIST-25903,Nama Group,IT Services,1100295,11,12.7,19.97,36.53,0
OM-HIST-25904,Nama Group,Electrical Substation,366047,2,29.2,36.86,51.09,0
OM-HIST-25905,Ministry of Transport,Construction,1494460,5,28.22,38.96,89.53,0
OM-HIST-25906,PDO,Oil & Gas Infrastructure,30525,2,28.58,13.37,49.49,0
OM-HIST-25907,Ministry of Transport,Medical Supplies,48004,9,12.81,19.65,48.1,0
OM-HIST-25908,Nama Group,Oil & Gas Infrastructure,425270,2,8.2,36.23,34.62,1
OM-HIST-25909,PDO,Medical Supplies,425101,8,23.34,56.9,71.7,1
OM-HIST-25910,Royal Oman Police,IT Services,65915,14,30.43,41.38,45.95,0
OM-HIST-25911,Ministry of Health,Construction,20000,5,20.86,49.83,87.7,1
OM-HIST-25912,Nama Group,Oil & Gas Infrastructure,6436838,7,26.5,11.88,42.26,0
OM-HIST-25913,Nama Group,Electrical Substation,178736,2,24.29,53.53,84.41,1
OM-HIST-25914,Ministry of Transport,IT Services,62477,8,10.62,51.61,51.73,1
OM-HIST-25915,OQ,Electrical Substation,49708,4,5.1,18.89,38.02,1
OM-HIST-25916,Nama Group,Construction,2607893,14,16.68,45.46,41.03,0
OM-HIST-25917,OQ,Medical Supplies,678118,6,5.12,51.83,35.42,1
OM-HIST-25918,PDO,Construction,149593,5,13.29,29.15,34.03,0
OM-HIST-25919,PDO,Medical Supplies,499814,7,30.0,22.96,74.54,0
OM-HIST-25920,PDO,Oil & Gas Infrastructure,571317,8,6.52,49.57,90.21,1
OM-HIST-25921,Ministry of Health,Oil & Gas Infrastructure,331045,2,18.24,59.76,53.24,1
OM-HIST-25922,OQ,Construction,140105,4,7.24,41.62,77.98,1
OM-HIST-25923,Nama Group,Oil & Gas Infrastructure,34149,4,9.96,41.66,61.69,1
OM-HIST-25924,PDO,Electrical Substation,603564,10,6.25,40.37,58.35,1
OM-HIST-25925,PDO,Oil & Gas Infrastructure,4626191,10,26.96,55.37,47.54,0
OM-HIST-25926,Nama Group,IT Services,136152,8,16.76,46.54,30.8,0
OM-HIST-25927,Nama Group,Medical Supplies,246219,14,32.63,26.44,58.02,0
OM-HIST-25928,PDO,Construction,595403,10,8.5,42.34,36.43,1
OM-HIST-25929,PDO,Electrical Substation,64370,10,10.11,12.98,51.4,0
OM-HIST-25930,PDO,Construction,111965,11,10.35,14.28,68.02,1
OM-HIST-25931,Ministry of Transport,Oil & Gas Infrastructure,562405,12,13.49,38.52,89.18,1
OM-HIST-25932,OQ,Oil & Gas Infrastructure,184906,6,8.3,10.34,35.47,0
OM-HIST-25933,Ministry of Health,Construction,251378,13,26.1,55.06,67.77,0
OM-HIST-25934,OQ,Construction,64229,15,10.05,26.07,30.37,1
OM-HIST-25935,Ministry of Health,IT Services,3188014,15,26.32,15.4,49.63,0
OM-HIST-25936,Ministry of Health,Oil & Gas Infrastructure,30909,11,32.07,42.33,75.62,0
OM-HIST-25937,PDO,Medical Supplies,228884,10,33.81,29.55,53.66,0
OM-HIST-25938,Nama Group,Oil & Gas Infrastructure,41603,13,21.27,33.17,91.07,0
OM-HIST-25939,Ministry of Health,IT Services,304000,12,16.57,54.35,51.25,0
OM-HIST-25940,Nama Group,Oil & Gas Infrastructure,32357,8,14.37,23.66,71.55,1
OM-HIST-25941,Nama Group,Construction,2348982,5,28.88,45.97,66.38,1
OM-HIST-25942,Royal Oman Police,Oil & Gas Infrastructure,207519,3,10.72,35.87,87.37,1
OM-HIST-25943,PDO,Construction,20000,8,29.86,36.68,41.1,0
OM-HIST-25944,OQ,Construction,312337,4,21.29,56.7,93.23,0
OM-HIST-25945,Nama Group,IT Services,190959,13,31.3,56.06,55.64,0
OM-HIST-25946,PDO,Electrical Substation,55814,15,7.45,22.13,80.72,1
OM-HIST-25947,OQ,IT Services,234958,7,12.41,51.75,79.24,1
OM-HIST-25948,PDO,IT Services,35582,10,17.72,49.99,82.88,0
OM-HIST-25949,PDO,Oil & Gas Infrastructure,102718,6,28.18,40.95,77.56,0
OM-HIST-25950,OQ,Medical Supplies,122781,14,21.06,41.99,89.15,1
OM-HIST-25951,OQ,Electrical Substation,8009635,9,14.07,58.57,75.55,0
OM-HIST-25952,Ministry of Transport,Electrical Substation,247177,9,30.9,13.75,59.17,0
OM-HIST-25953,Ministry of Health,Construction,83777,15,25.64,11.02,84.12,0
OM-HIST-25954,PDO,Construction,772167,15,7.19,44.4,82.93,1
OM-HIST-25955,Nama Group,Electrical Substation,157424,4,13.51,33.1,93.35,1
OM-HIST-25956,Nama Group,IT Services,48884,8,15.39,54.27,58.4,0
OM-HIST-25957,PDO,Medical Supplies,1751362,11,25.13,39.68,61.55,0
OM-HIST-25958,Ministry of Health,IT Services,312326,11,21.53,44.97,44.27,0
OM-HIST-25959,PDO,Medical Supplies,787550,4,28.85,35.56,42.4,0
OM-HIST-25960,Ministry of Transport,IT Services,29538,12,23.8,48.85,59.86,0
OM-HIST-25961,Royal Oman Police,Medical Supplies,32645,2,19.34,59.19,89.71,1
OM-HIST-25962,PDO,IT Services,46852,7,32.11,32.83,72.28,1
OM-HIST-25963,PDO,Medical Supplies,541695,11,16.02,21.76,83.34,0
OM-HIST-25964,Ministry of Health,Medical Supplies,421306,11,10.61,14.04,42.43,1
OM-HIST-25965,PDO,Electrical Substation,46448,13,6.71,10.34,60.5,0
OM-HIST-25966,Ministry of Transport,Oil & Gas Infrastructure,158872,9,19.38,10.31,66.31,0
OM-HIST-25967,Royal Oman Police,Construction,87111,11,13.48,38.89,69.78,0
OM-HIST-25968,Ministry of Health,IT Services,20000,14,15.4,28.89,57.05,0
OM-HIST-25969,PDO,IT Services,21448,14,7.12,37.34,30.75,1
OM-HIST-25970,Nama Group,Medical Supplies,412788,7,7.19,49.06,46.72,1
OM-HIST-25971,Ministry of Transport,Construction,1732844,6,27.45,18.14,54.1,0
OM-HIST-25972,PDO,Oil & Gas Infrastructure,134017,5,29.51,51.22,76.02,0
OM-HIST-25973,PDO,Medical Supplies,971010,3,15.53,14.81,56.88,0
OM-HIST-25974,Nama Group,Construction,174110,3,32.62,45.2,89.59,1
OM-HIST-25975,Nama Group,Electrical Substation,64477,9,14.26,15.36,44.98,0
OM-HIST-25976,PDO,Electrical Substation,520796,5,17.06,27.77,69.35,0
OM-HIST-25977,Ministry of Transport,Construction,353833,13,5.91,13.24,45.43,0
OM-HIST-25978,Ministry of Health,IT Services,47670,4,12.12,16.72,86.3,1
OM-HIST-25979,PDO,Medical Supplies,144320,14,29.3,53.42,92.26,0
OM-HIST-25980,OQ,IT Services,354127,15,25.35,20.82,83.66,0
OM-HIST-25981,PDO,Medical Supplies,43090,3,18.24,54.34,86.76,0
OM-HIST-25982,OQ,Medical Supplies,192224,14,11.9,57.23,49.97,1
OM-HIST-25983,Ministry of Transport,Construction,345198,4,33.63,16.0,88.71,0
OM-HIST-25984,PDO,Construction,106081,11,17.69,47.87,62.37,0
OM-HIST-25985,PDO,Oil & Gas Infrastructure,779797,3,14.17,52.06,43.38,0
OM-HIST-25986,Royal Oman Police,Oil & Gas Infrastructure,1622118,2,34.89,35.19,40.53,1
OM-HIST-25987,Ministry of Health,Electrical Substation,64428,13,28.01,49.07,67.8,0
OM-HIST-25988,Ministry of Health,Oil & Gas Infrastructure,43065,2,12.05,56.39,36.21,0
OM-HIST-25989,OQ,IT Services,262936,13,17.52,37.36,54.19,1
OM-HIST-25990,Nama Group,Oil & Gas Infrastructure,343201,2,8.87,35.04,49.8,1
OM-HIST-25991,Royal Oman Police,Oil & Gas Infrastructure,640245,10,7.62,12.28,63.66,0
OM-HIST-25992,OQ,Oil & Gas Infrastructure,53719,8,24.03,33.53,58.96,0
OM-HIST-25993,Nama Group,IT Services,4038788,4,27.78,24.08,69.43,0
OM-HIST-25994,Nama Group,Oil & Gas Infrastructure,20787,5,24.94,58.13,48.21,0
OM-HIST-25995,Nama Group,Electrical Substation,4186346,6,11.39,20.25,49.85,1
OM-HIST-25996,OQ,Electrical Substation,803361,7,6.99,12.25,31.35,0
OM-HIST-25997,Royal Oman Police,Oil & Gas Infrastructure,221487,3,5.36,24.61,42.95,1
OM-HIST-25998,PDO,Construction,309661,7,33.8,32.76,49.72,1
OM-HIST-25999,PDO,Electrical Substation,61381,14,34.27,17.34,74.26,0
OM-HIST-26000,Ministry of Health,Medical Supplies,61063,7,17.7,53.03,75.01,1
OM-HIST-26001,Ministry of Transport,Oil & Gas Infrastructure,20000,9,16.33,49.06,76.2,0
OM-HIST-26002,OQ,Medical Supplies,91753,14,21.78,39.1,62.29,0
OM-HIST-26003,OQ,Electrical Substation,1569232,9,17.71,46.78,89.66,0
OM-HIST-26004,Nama Group,IT Services,240280,10,19.41,42.81,38.37,0
OM-HIST-26005,Ministry of Transport,Medical Supplies,3443929,3,20.99,38.69,69.96,1
OM-HIST-26006,PDO,IT Services,514160,2,13.33,33.83,32.52,1
OM-HIST-26007,Royal Oman Police,Medical Supplies,354954,6,14.57,46.96,56.64,0
OM-HIST-26008,PDO,Oil & Gas Infrastructure,1978873,12,27.1,32.81,77.07,0
OM-HIST-26009,OQ,Medical Supplies,20000,10,31.96,11.53,92.52,0
OM-HIST-26010,Ministry of Health,Electrical Substation,263550,14,14.35,43.87,46.12,0
OM-HIST-26011,PDO,Oil & Gas Infrastructure,329868,7,31.29,50.24,63.15,0
OM-HIST-26012,Nama Group,Medical Supplies,82007,3,28.02,36.97,51.14,0
OM-HIST-26013,Nama Group,IT Services,312987,2,15.85,23.95,49.87,1
OM-HIST-26014,Royal Oman Police,IT Services,486769,11,10.48,14.06,66.63,1
OM-HIST-26015,OQ,Electrical Substation,639795,5,20.5,52.37,88.27,1
OM-HIST-26016,PDO,Oil & Gas Infrastructure,1418237,13,19.05,41.74,79.9,1
OM-HIST-26017,PDO,Medical Supplies,6409029,12,13.37,12.76,88.2,0
OM-HIST-26018,PDO,Construction,55536,13,15.1,20.95,50.77,1
OM-HIST-26019,PDO,Oil & Gas Infrastructure,20000,9,27.77,55.92,76.03,0
OM-HIST-26020,Royal Oman Police,Electrical Substation,151958,9,25.96,35.17,64.17,0
OM-HIST-26021,OQ,Medical Supplies,27800,4,24.33,54.87,38.8,0
OM-HIST-26022,Nama Group,Oil & Gas Infrastructure,65465,14,32.75,47.01,59.61,0
OM-HIST-26023,PDO,Oil & Gas Infrastructure,51625,6,5.65,47.8,50.17,1
OM-HIST-26024,Ministry of Health,Oil & Gas Infrastructure,56758,3,28.47,24.75,36.87,0
OM-HIST-26025,OQ,Electrical Substation,101381,10,25.79,54.63,48.17,0
OM-HIST-26026,Ministry of Transport,Oil & Gas Infrastructure,74816,13,34.57,37.6,56.58,0
OM-HIST-26027,Ministry of Transport,Electrical Substation,273109,6,33.53,17.45,58.17,0
OM-HIST-26028,Nama Group,Construction,588219,15,33.42,34.88,75.22,0
OM-HIST-26029,Nama Group,Electrical Substation,304526,9,7.46,50.26,93.68,1
OM-HIST-26030,PDO,Electrical Substation,1283967,14,5.41,22.11,51.21,0
OM-HIST-26031,OQ,Construction,253835,12,13.81,49.29,31.89,1
OM-HIST-26032,Nama Group,Construction,20000,15,16.29,31.16,64.46,0
OM-HIST-26033,PDO,Electrical Substation,20519,12,31.76,40.04,82.71,1
OM-HIST-26034,PDO,IT Services,379382,12,28.27,23.04,92.43,0
OM-HIST-26035,Royal Oman Police,Oil & Gas Infrastructure,72432,14,18.92,41.22,87.09,0
OM-HIST-26036,Ministry of Health,Medical Supplies,263517,11,9.28,30.2,67.28,1
OM-HIST-26037,Ministry of Health,Oil & Gas Infrastructure,610186,6,30.65,16.06,90.39,0
OM-HIST-26038,PDO,Oil & Gas Infrastructure,106371,3,20.35,48.39,48.75,1
OM-HIST-26039,PDO,Oil & Gas Infrastructure,74196,15,12.93,27.86,54.63,1
OM-HIST-26040,Ministry of Transport,Medical Supplies,822775,14,8.74,33.19,68.65,0
OM-HIST-26041,OQ,Electrical Substation,85778,2,5.65,23.56,88.73,1
OM-HIST-26042,Nama Group,IT Services,20000,13,30.29,27.7,54.79,0
OM-HIST-26043,PDO,Construction,122008,2,34.18,49.7,80.83,1
OM-HIST-26044,Nama Group,Electrical Substation,213439,4,14.46,53.77,73.66,1
OM-HIST-26045,Ministry of Transport,Oil & Gas Infrastructure,30737,15,15.1,15.46,34.32,0
OM-HIST-26046,PDO,Oil & Gas Infrastructure,198321,12,9.13,28.96,61.77,1
OM-HIST-26047,PDO,Electrical Substation,1197417,12,22.49,12.64,32.15,0
OM-HIST-26048,Ministry of Health,IT Services,906179,3,34.33,25.46,40.66,0
OM-HIST-26049,PDO,Electrical Substation,605802,12,34.59,22.22,79.02,0
OM-HIST-26050,Nama Group,Medical Supplies,432386,6,25.09,25.8,57.59,1
OM-HIST-26051,OQ,Electrical Substation,20000,3,33.9,25.63,79.69,0
OM-HIST-26052,OQ,Medical Supplies,62427,6,13.1,17.08,81.49,1
OM-HIST-26053,OQ,Construction,96444,15,29.81,25.73,58.51,0
OM-HIST-26054,Ministry of Health,Construction,105586,10,34.14,30.07,38.27,0
OM-HIST-26055,PDO,Construction,264542,2,21.02,23.49,69.78,0
OM-HIST-26056,Nama Group,Construction,133494,2,10.49,19.58,42.67,1
OM-HIST-26057,Ministry of Transport,Medical Supplies,81963,5,29.76,35.56,75.09,0
OM-HIST-26058,Royal Oman Police,Construction,62799,12,10.14,35.89,51.84,0
OM-HIST-26059,OQ,Electrical Substation,45805,7,6.37,34.85,73.27,1
OM-HIST-26060,Royal Oman Police,Electrical Substation,28833,14,11.35,22.96,81.35,1
OM-HIST-26061,Nama Group,IT Services,1426175,7,10.43,45.19,60.77,1
OM-HIST-26062,Nama Group,Construction,294818,6,28.36,23.67,55.38,0
OM-HIST-26063,PDO,IT Services,790139,2,14.18,24.12,33.44,1
OM-HIST-26064,Nama Group,Electrical Substation,297681,11,20.96,35.55,38.82,1
OM-HIST-26065,PDO,Electrical Substation,1251255,4,33.81,43.58,53.67,0
OM-HIST-26066,OQ,IT Services,1772681,9,18.88,21.39,87.59,0
OM-HIST-26067,Royal Oman Police,Construction,61767,12,30.96,42.66,54.69,0
OM-HIST-26068,OQ,IT Services,41192,3,5.66,52.32,31.58,1
OM-HIST-26069,PDO,Construction,231838,6,29.29,27.71,42.88,0
OM-HIST-26070,Nama Group,Oil & Gas Infrastructure,320942,14,18.02,38.68,94.46,0
OM-HIST-26071,Ministry of Transport,IT Services,601852,4,30.27,47.16,60.47,0
OM-HIST-26072,Ministry of Transport,IT Services,646947,8,33.57,28.03,90.97,0
OM-HIST-26073,PDO,Electrical Substation,111727,6,11.04,44.28,80.3,1
OM-HIST-26074,PDO,Construction,20000,2,24.47,21.56,74.23,1
OM-HIST-26075,OQ,Medical Supplies,170595,6,12.4,41.73,63.05,1
OM-HIST-26076,PDO,Construction,935026,4,18.8,38.66,40.09,0
OM-HIST-26077,PDO,Electrical Substation,107967,3,28.59,34.97,89.17,0
OM-HIST-26078,OQ,Construction,61003,7,32.79,25.31,75.41,0
OM-HIST-26079,OQ,Medical Supplies,331239,7,30.28,46.65,86.93,1
OM-HIST-26080,PDO,IT Services,32706,13,8.28,45.48,48.71,1
OM-HIST-26081,OQ,IT Services,6194227,9,26.88,36.45,38.63,0
OM-HIST-26082,Nama Group,Construction,20000,2,9.84,39.99,43.56,1
OM-HIST-26083,Ministry of Transport,IT Services,147167,9,16.62,33.08,89.68,1
OM-HIST-26084,Ministry of Health,Oil & Gas Infrastructure,203525,14,24.99,58.92,48.08,0
OM-HIST-26085,Ministry of Transport,Construction,75234,12,16.0,14.04,65.91,0
OM-HIST-26086,PDO,Oil & Gas Infrastructure,189561,3,33.94,27.51,90.95,0
OM-HIST-26087,PDO,IT Services,194961,10,26.55,18.1,60.99,0
OM-HIST-26088,PDO,Construction,26043,11,15.7,49.66,90.58,0
OM-HIST-26089,Royal Oman Police,IT Services,689636,9,28.4,55.0,61.87,0
OM-HIST-26090,OQ,IT Services,1062550,5,23.75,25.92,47.22,0
OM-HIST-26091,Ministry of Health,IT Services,104526,15,24.16,54.01,42.58,0
OM-HIST-26092,OQ,Electrical Substation,276864,10,33.9,40.4,80.03,0
OM-HIST-26093,OQ,Oil & Gas Infrastructure,60981,15,33.76,15.98,30.77,0
OM-HIST-26094,PDO,Electrical Substation,20000,9,27.7,13.39,42.59,0
OM-HIST-26095,Nama Group,Construction,20000,13,20.66,57.82,67.0,0
OM-HIST-26096,PDO,Construction,74492,5,31.24,13.41,88.67,0
OM-HIST-26097,Nama Group,Oil & Gas Infrastructure,469988,2,15.68,10.22,66.91,1
OM-HIST-26098,Ministry of Health,Medical Supplies,158929,9,11.66,43.26,66.94,1
OM-HIST-26099,Royal Oman Police,Electrical Substation,20000,11,11.29,21.65,59.2,0
OM-HIST-26100,OQ,IT Services,27581,3,34.47,40.62,94.28,0
OM-HIST-26101,PDO,Construction,820996,3,27.26,35.86,33.36,0
OM-HIST-26102,PDO,IT Services,40411,12,25.71,43.49,94.85,0
OM-HIST-26103,PDO,Oil & Gas Infrastructure,183421,10,9.48,37.21,31.2,0
OM-HIST-26104,Ministry of Health,Electrical Substation,75721,4,10.18,38.04,70.84,1
OM-HIST-26105,PDO,IT Services,321904,14,8.64,39.22,78.92,1
OM-HIST-26106,PDO,IT Services,312530,5,22.89,42.16,51.02,1
OM-HIST-26107,OQ,Oil & Gas Infrastructure,20000,4,12.04,13.77,51.31,0
OM-HIST-26108,Nama Group,Medical Supplies,78728,10,26.65,57.3,37.47,0
OM-HIST-26109,OQ,Medical Supplies,84138,2,10.93,19.83,83.24,1
OM-HIST-26110,PDO,Medical Supplies,277701,2,28.83,53.19,87.59,1
OM-HIST-26111,Nama Group,Oil & Gas Infrastructure,437236,9,15.09,18.47,81.69,0
OM-HIST-26112,Royal Oman Police,IT Services,3719157,2,6.41,35.66,65.51,1
OM-HIST-26113,Nama Group,Construction,60769,10,26.02,34.23,52.14,0
OM-HIST-26114,Nama Group,Oil & Gas Infrastructure,94953,11,15.16,47.65,49.74,1
OM-HIST-26115,Ministry of Transport,Medical Supplies,185710,15,32.26,18.8,46.13,0
OM-HIST-26116,PDO,Construction,221006,12,16.8,32.27,62.61,0
OM-HIST-26117,OQ,Oil & Gas Infrastructure,20396,10,32.34,24.4,74.84,1
OM-HIST-26118,OQ,IT Services,46029,12,21.6,48.27,51.06,1
OM-HIST-26119,PDO,Construction,132761,8,9.39,34.35,55.09,1
OM-HIST-26120,Nama Group,Construction,43169,11,31.09,52.92,88.78,0
OM-HIST-26121,Nama Group,Electrical Substation,71783,9,12.69,11.68,66.13,0
OM-HIST-26122,PDO,Electrical Substation,240942,11,20.32,51.7,90.84,0
OM-HIST-26123,Nama Group,Construction,46644,10,14.44,23.54,34.9,0
OM-HIST-26124,OQ,Oil & Gas Infrastructure,35775,8,24.37,56.86,59.75,1
OM-HIST-26125,Royal Oman Police,Electrical Substation,48797,6,33.49,35.2,70.61,0
OM-HIST-26126,OQ,Electrical Substation,20000,10,23.33,25.85,59.54,1
OM-HIST-26127,Ministry of Transport,IT Services,20000,6,22.25,53.94,37.12,0
OM-HIST-26128,Ministry of Health,Construction,112253,12,25.1,36.08,39.57,0
OM-HIST-26129,Nama Group,IT Services,174569,9,21.4,23.52,30.18,1
OM-HIST-26130,PDO,Medical Supplies,184523,5,16.67,13.41,63.08,0
OM-HIST-26131,OQ,Electrical Substation,326082,14,22.4,59.29,88.5,0
OM-HIST-26132,PDO,IT Services,193495,14,6.51,58.54,80.53,1
OM-HIST-26133,PDO,IT Services,928956,9,33.58,58.19,80.46,1
OM-HIST-26134,Nama Group,Construction,172618,8,31.73,59.51,94.29,1
OM-HIST-26135,Royal Oman Police,IT Services,34929,2,5.81,49.02,59.76,1
OM-HIST-26136,OQ,Medical Supplies,285197,7,28.63,15.76,45.22,0
OM-HIST-26137,Nama Group,IT Services,40754,7,28.27,29.03,30.45,0
OM-HIST-26138,OQ,Oil & Gas Infrastructure,233591,15,15.01,34.56,64.95,0
OM-HIST-26139,Ministry of Health,Medical Supplies,6757855,2,25.93,20.28,43.14,0
OM-HIST-26140,Royal Oman Police,Oil & Gas Infrastructure,36212,15,32.31,22.29,71.4,0
OM-HIST-26141,OQ,IT Services,1153907,4,22.65,26.16,77.6,1
OM-HIST-26142,Ministry of Transport,Medical Supplies,298029,12,23.06,52.96,86.27,0
OM-HIST-26143,Ministry of Health,Oil & Gas Infrastructure,20000,13,19.95,12.18,32.86,0
OM-HIST-26144,Ministry of Transport,Electrical Substation,2534045,3,29.95,49.36,46.09,0
OM-HIST-26145,Nama Group,Oil & Gas Infrastructure,30429,14,13.33,39.56,77.42,0
OM-HIST-26146,OQ,Construction,291062,6,10.91,37.99,35.36,1
OM-HIST-26147,PDO,Electrical Substation,71623,5,20.11,45.13,58.38,1
OM-HIST-26148,Ministry of Health,Construction,188810,9,26.24,50.0,84.11,0
OM-HIST-26149,OQ,Construction,278683,7,30.0,31.86,37.93,0
OM-HIST-26150,OQ,Medical Supplies,218100,13,19.98,13.35,41.07,0
OM-HIST-26151,PDO,IT Services,20000,12,6.91,15.44,77.71,0
OM-HIST-26152,Ministry of Health,Electrical Substation,807694,4,17.55,45.44,74.59,1
OM-HIST-26153,PDO,IT Services,43085,4,11.15,20.94,86.52,0
OM-HIST-26154,Ministry of Health,Medical Supplies,374116,15,29.52,17.96,50.41,0
OM-HIST-26155,OQ,Oil & Gas Infrastructure,185357,9,25.96,16.15,85.98,0
OM-HIST-26156,Nama Group,Oil & Gas Infrastructure,475145,6,26.55,57.4,46.81,0
OM-HIST-26157,Ministry of Transport,Electrical Substation,535471,9,32.71,34.15,53.62,0
OM-HIST-26158,Nama Group,Construction,929507,3,27.02,33.23,75.22,0
OM-HIST-26159,Royal Oman Police,Construction,134323,7,17.53,39.45,44.99,1
OM-HIST-26160,PDO,Oil & Gas Infrastructure,943831,8,25.57,46.93,54.09,0
OM-HIST-26161,Royal Oman Police,Electrical Substation,1451675,14,29.58,57.31,78.87,0
OM-HIST-26162,Royal Oman Police,Construction,31084,15,19.22,31.65,56.06,1
OM-HIST-26163,Nama Group,Electrical Substation,560245,2,21.86,16.29,62.51,0
OM-HIST-26164,PDO,Construction,107860,15,24.22,39.31,50.21,0
OM-HIST-26165,OQ,IT Services,2155215,3,19.73,13.1,67.26,0
OM-HIST-26166,PDO,Electrical Substation,26118,10,9.03,37.92,61.7,1
OM-HIST-26167,Ministry of Health,Construction,30443,6,27.21,17.09,30.32,0
OM-HIST-26168,OQ,Medical Supplies,26156,7,25.77,30.71,69.48,0
OM-HIST-26169,OQ,Medical Supplies,863046,9,28.51,21.61,64.2,0
OM-HIST-26170,Ministry of Health,Construction,1183080,2,6.85,50.02,39.08,1
OM-HIST-26171,PDO,Electrical Substation,1431078,5,22.52,22.29,82.01,1
OM-HIST-26172,Nama Group,IT Services,4272135,2,10.82,37.2,42.34,1
